Cluster,OID_,Fault_proximity,Basement_dummy,Lito_Fans,Lito_Shales,Precipitation,Temperature,Urban_dummy,Vertical_velocity,Age_1980,X,Y
5913,529811.9471,12728.58096,0,0,0,130.2293265,14.35872208,1,3.744215615,0.078085642,997033.9233,1016132.403
5914,499061.565,12832.69023,0,0,0,132.5677438,14.36540716,1,3.872515345,0.0225,997011.6148,1016438.677
5915,492168.7156,12857.72405,0,0,0,133.6091944,14.36794605,1,3.955182985,0.027522936,997024.8352,1016575.189
5923,547740,12212.41785,0,0,0,142.1972504,14.39356422,0,3.931839228,1,997105.2027,1018992.645
5926,547699,11613.21836,0,0,0,135.8463898,14.39288044,0,3.347472191,0,996876.7441,1019948.683
5928,547623,11357.02586,0,0,0,131.404129,14.3935709,0,3.197501898,0,996850.3773,1020578.848
5929,547626,11180.62338,0,0,0,130.0087433,14.39360619,0,3.140977144,0,996980.8374,1020824.899
5960,546095.5,9702.164977,0,1,0,111.3354912,14.42695284,0,2.227531433,0,997242.7477,986740.9314
5961,546130.5,9544.864463,0,1,0,111.5615826,14.42680645,0,2.276459932,0.25,997232.4586,986977.403
5962,546152,9353.853537,0,1,0,111.8134995,14.42678452,0,2.223078489,1,997248.6673,987240.2895
5963,147431.7879,9105.236484,0,1,0,112.1946548,14.42657263,0.949494949,2.444268576,0.060606061,997236.8235,987630.4264
5964,124351.5366,8924.35579,0.024390244,1,0,112.4910595,14.42636143,1,2.362941294,0.036585366,997270.0938,987872.6817
5965,123547.814,8775.90595,0.007017544,1,0,112.762864,14.42779044,1,2.35267205,0.084210526,997180.587,988226.8058
5966,122891.8498,8576.251179,0.003412969,1,0,113.1662521,14.42813139,1,2.312551789,0.04778157,997211.7199,988521.0028
5967,123086.7951,8401.457153,0.003795066,1,0,113.5505171,14.42909152,1,2.274202511,0.04743833,997217.7715,988818.2109
5968,120601.03,8197.571933,0.017711172,1,0,114.0356299,14.42984593,1,2.302902653,0.057220708,997264.1732,989119.3075
5969,119885.3546,8038.462013,0.018252934,1,0,114.4648714,14.43137863,1,2.307194054,0.074315515,997276.199,989403.3264
5970,119904.3232,7947.796563,0.011049724,1,0,114.7787777,14.43407463,1,2.289329811,0.116022099,997229.6551,989666.9685
5971,117102.125,7936.189414,0,1,0,114.9091301,14.43747759,1,2.239423513,0.125,997129.4449,989878.3546
5973,116957.5342,7627.20842,0.01369863,1,0,116.0750653,14.44535356,1,2.194466882,0.095890411,997160.6889,990540.414
5986,27620,7146.27199,0,1,0,128.2696991,14.34773636,1,2.20959878,0,997126.0448,994547.4888
5992,19259.46721,7481.124439,0.016393443,0,0,140.2468685,14.05645802,1,2.238613404,0.594262295,997291.1057,996361.3695
5993,21623.85681,7606.34036,0.014084507,0,0,140.134211,14.04491673,1,2.230221234,0.680751174,997257.5274,996596.6251
5994,22182.85606,7740.317748,0,0,0,141.1823304,14.02201722,1,2.208885919,0.598484848,997276.4312,996946.719
5995,17105.57059,7873.284881,0.002941176,0,0,140.4921109,14.0275071,1,2.190912921,0.929411765,997259.8021,997201.7267
5996,15534.58566,7971.667991,0,0,0,141.371936,14.02152455,1,2.160653952,0.940239044,997313.149,997496.436
5997,12857.15867,8143.45602,0,0,0,139.1644455,14.05768293,1,2.116550493,0.937269373,997296.7344,997799.4622
5998,12302.10823,8310.698134,0,0,0,136.289758,14.10747166,1,2.06295786,0.943722944,997275.4159,998073.404
5999,26723.47619,8424.309121,0,0,0,132.7280056,14.17980984,1,2.009140333,0.904761905,997281.0112,998457.669
6000,31379.77536,8426.658654,0,0,0,130.7464313,14.22211542,1,2.000599292,0.97826087,997291.0826,998663.0961
6001,31787.25217,8454.727939,0,0,0,125.7364205,14.31886073,1,2.01045449,0.87826087,997254.5564,999040.5847
6002,31962.60795,8468.295536,0,0,0,122.9857792,14.37448483,1,2.032409543,0.960227273,997243.5198,999275.5686
6003,30518.30769,8453.655632,0,0,0,119.620033,14.4436219,1,2.117284211,0.923076923,997274.6182,999626.8924
6004,119677.9505,8483.126658,0.004950495,0,0,116.320318,14.50394424,1,2.249058891,0.396039604,997273.3012,999953.1557
6005,135012.3432,8529.06673,0.003690037,0,0,113.7879048,14.54544021,1,2.262097577,0.269372694,997258.2692,1000209.452
6006,136261.8261,8545.660867,0,0,0,111.3223137,14.58033101,1,2.262113279,0.734299517,997272.662,1000504.217
6007,138263.1053,8576.694657,0,0,0,108.9338948,14.60830596,1,2.334886805,0.865497076,997264.6822,1000802.181
6008,138135.3806,8580.500196,0,0,0,106.9923179,14.62299975,1,2.411556728,0.768656716,997295.2295,1001106.725
6009,138202.25,8692.193279,0.008333333,0,0,105.1490583,14.64041388,1,2.456821859,0.808333333,997217.6774,1001352.43
6010,140576.5,8727.675101,0,0,0,103.2473068,14.64477921,1,2.519277096,1,997247.3554,1001743.223
6012,143260.3333,8775.273157,0,0,0,100.4249242,14.63891919,1,2.566100597,1,997316.6558,1002407.483
6013,143259.3333,8893.245791,0,0,0,99.81059265,14.6421442,1,2.614376148,0.666666667,997211.2094,1002575.343
6014,143250,8971.766543,0,0,0,99.25402069,14.64071751,1,2.711591244,1,997147.7148,1002774.605
6025,299888.7297,9548.3203,0,0,0,100.1213115,14.4544286,1,3.572498669,0.810810811,997389.8676,1006272.565
6026,299984.7636,9651.634685,0,0,0,100.632347,14.44102303,1,3.751111174,0.872727273,997361.3909,1006499.843
6028,321554.4667,9945.535792,0,0,0,102.0197657,14.41353861,1,4.537815497,0.177777778,997280.2603,1007112.091
6029,321508.5,10106.45138,0,0,0,103.1012993,14.39673424,1,3.922418356,0.5,997255.1805,1007496.275
6031,321638.7692,10423.27733,0,0,0,105.5761654,14.36115727,1,3.559223799,0.461538462,997162.8812,1008128.935
6032,322019.1984,10427.02575,0.015873016,0,0,106.6283089,14.3406498,1,3.468068183,0.619047619,997241.8147,1008337.931
6033,322612.5665,10453.12019,0,0,0,108.0879804,14.31299474,1,3.387899981,0.837438424,997310.348,1008599.721
6034,325230.7085,10558.49788,0,0,0,110.0632904,14.28046827,1,3.186648214,0.924623116,997300.9344,1008940.675
6035,328927.8289,10717.20191,0,0,0,111.4569688,14.26665876,1,3.077826591,0.855263158,997221.983,1009216.266
6036,328436.5876,10769.38502,0,0,0,113.179353,14.23819111,1,3.074381775,0.872262774,997267.2951,1009508.71
6037,327647.8267,10882.74399,0,0,0,114.5999958,14.21312465,1,3.12475923,0.878220141,997260.2519,1009813.572
6038,329484.808,10985.22196,0,0,0,115.809597,14.19118371,1,3.244432812,0.944,997270.034,1010112.535
6039,332281.9444,11103.59073,0,0,0,116.7446268,14.17566,1,3.336990843,0.9375,997277.365,1010441.27
6040,334897.0949,11203.84986,0,0,0,117.233498,14.16978698,1,3.21627155,0.930379747,997284.4255,1010721.714
6041,340935.8575,11327.19849,0,0,0,117.3702102,14.17396035,1,3.079503594,0.860215054,997268.5412,1011007.015
6042,341959.466,11485.65318,0,0,0,117.2192787,14.18771509,1,3.044683136,0.844660194,997230.0152,1011328.553
6043,340045.9057,11552.33159,0,0,0,117.3204305,14.19129439,1,3.000326872,0.841509434,997277.0715,1011608.545
6044,345368.3889,11679.90041,0,0,0,117.0965916,14.20743197,1,2.99467563,0.865740741,997282.1123,1011939.515
6045,350956.5513,11800.34107,0,0,0,116.8932548,14.22281424,1,2.981332513,0.871121718,997273.1666,1012220.466
6046,358183.1692,11903.24646,0,0,0,116.7664865,14.23755634,1,2.940332156,0.958974359,997279.6576,1012501.032
6047,389288.0924,11947.81214,0,0,0,116.7286243,14.25123225,1,2.948355219,0.717086835,997288.2576,1012781.784
6048,390730.1719,11907.51996,0,0,0,116.977435,14.26476099,1,2.956044583,0.484375,997375.0698,1013178.012
6049,376105.5131,12032.46126,0,0,0,117.0850973,14.27932793,1,3.02480186,0.07398568,997275.0544,1013394.148
6050,359973.6916,12083.56141,0,0,0,117.6075974,14.29162921,1,3.015299478,0.059579439,997262.3464,1013713.223
6051,360440.2143,12192.5952,0,0,0,117.9212877,14.30057053,1,2.916716678,0.142857143,997174.366,1013881.249
6052,515392.5362,12121.56605,0,0,0,119.7803314,14.31086507,1,2.940349237,0.123188406,997309.3216,1014424.205
6053,515210.7634,12160.39289,0,0,0,120.5567993,14.31556291,1,3.041415172,0.058536585,997295.9568,1014606.093
6054,500709.7418,12225.94805,0,0,0,122.1567812,14.32365335,1,3.08740586,0.17677643,997279.9063,1014920.074
6055,496891.3258,12284.37646,0,0,0,123.8633784,14.33193205,1,3.233204713,0.201692525,997273.9014,1015208.108
6056,498890.7864,12352.15794,0,0,0,125.859486,14.34017022,1,3.435118767,0.107407407,997266.6101,1015502.87
6057,508880.4935,12399.8687,0,0,0,128.1623802,14.34648571,1,3.690336448,0.119480519,997288.9006,1015806.296
6058,534182.7653,12503.192,0,0,0,130.4564674,14.35405033,1,3.894842301,0.171247357,997255.9707,1016090.877
6059,492080.4636,12607.30107,0,0,0,133.4283885,14.36283784,1,4.100588424,0.061363636,997248.7122,1016448.326
6060,513113.7865,12613.15703,0,0,0,135.9397165,14.36894749,1,4.037204328,0.127604167,997320.4041,1016719.417
6061,521140.781,12753.08973,0.004132231,0,0,138.715753,14.37784093,1,4.019078459,0.012396694,997281.0367,1017085.898
6062,521408.2083,12889.36518,0,0,0,139.2349122,14.38058621,1,4.158976942,0.020833333,997179.2312,1017219.938
6063,522031.7778,12806.95587,0,0,0,142.895271,14.38870843,1,4.095457466,0,997401.7925,1017634.352
6072,547624.5,11691.11282,0,0,0,133.7740021,14.39271832,0,3.001184344,1,997206.2672,1020348.985
6077,547727,10600.86762,0,0,0,123.5102615,14.39473343,0,3.146115541,0,997420.6474,1021674.252
6103,546128.5,9872.301877,0,1,0,111.1774597,14.42519093,0,2.12375176,0,997654.1474,986115.1938
6104,546078,9635.534167,0,1,0,111.4895884,14.42461459,0,2.256650845,0.666666667,997591.1527,986491.694
6105,546119,9314.789706,0,1,0,111.8466644,14.42341328,0,2.289407015,0,997718.1517,986812.2141
6106,546165.5,9236.839981,0,1,0,112.0088463,14.42393255,0,2.43646276,0.5,997571.8508,987067.3133
6113,119790.1974,8010.226948,0.039473684,1,0,114.4804847,14.42742895,1,2.319013743,0.092105263,997445.7388,989182.1019
6114,118472.8058,7908.953917,0.048543689,1,0,114.7756181,14.42839695,1,2.320032284,0.058252427,997445.4009,989373.0336
6137,27101.60623,7205.96012,0,0,0,148.0868524,13.96811131,1,2.229542665,0.174220963,997585.8847,996350.6547
6138,20826.05075,7317.702672,0.026865672,0,0,149.0455789,13.94444323,1,2.225533902,0.63880597,997569.2477,996583.6534
6139,17868.49438,7420.003458,0,0,0,151.5667409,13.90226868,1,2.207404533,0.882022472,997610.4802,996896.3153
6140,16774.5,7655.359855,0.004716981,0,0,149.2206555,13.92644185,1,2.186986197,0.849056604,997526.8833,997234.8772
6141,15509.14338,7769.563344,0,0,0,149.4997605,13.92549798,1,2.152872034,0.922794118,997562.8457,997520.3459
6142,13128.20596,7936.854333,0,0,0,147.1760967,13.96230523,1,2.110066249,0.964769648,997548.8827,997810.1793
6143,8987.575893,8052.05414,0,0,0,145.4813867,13.99644311,1,2.069588515,0.772321429,997585.1881,998090.1903
6144,6737.519824,8123.494229,0,0,0,141.5437464,14.0653849,1,2.03443711,0.797356828,997577.7038,998402.6576
6145,30395.64865,8130.588013,0,0,0,137.2599593,14.14311194,1,2.028129578,0.927927928,997585.4365,998721.7552
6146,31410.25238,8106.90928,0.004761905,0,0,133.3567135,14.21551171,1,2.033949538,0.876190476,997602.381,999012.1712
6147,30417.94944,8108.644577,0,0,0,128.5847338,14.30024586,1,2.066719489,0.966292135,997605.1073,999334.3756
6148,29176.38488,8157.354441,0,0,0,124.006282,14.37828548,1,2.113933995,0.962199313,997570.9742,999619.1771
6149,110475.7532,8199.056392,0,0,0,119.6591648,14.44976889,1,2.166443164,0.463203463,997557.527,999939.5445
6150,135480.4378,8195.470224,0,0,0,116.9717622,14.48873282,1,2.133212702,0.691891892,997594.1964,1000203.413
6151,136077.6433,8252.477975,0,0,0,113.3087865,14.53877049,1,2.169529824,0.913333333,997567.3631,1000518.891
6152,136709.751,8227.298747,0,0,0,110.9628586,14.56169423,1,2.283566777,0.939759036,997613.8265,1000784.984
6153,137902.6211,8364.8429,0,0,0,107.8846896,14.59865713,1,2.438170812,0.789473684,997511.4141,1001098.065
6154,137898.5476,8306.063278,0,0,0,106.0059522,14.60340078,1,2.459974692,0.880952381,997613.1724,1001381.699
6155,137887.7692,8388.400589,0,0,0,103.4471858,14.61730532,1,2.500704215,1,997596.8588,1001766.116
6156,137890.3333,8413.884339,0,0,0,102.0105854,14.61988396,1,2.479298989,0.777777778,997625.7338,1002023.54
6160,398867,8743.14354,0,0,0,98.06040955,14.62222958,1,2.945678473,0,997431.8721,1003298.623
6161,399124,8747.063935,0,0,0,97.4798584,14.61224937,1,3.11932373,1,997473.013,1003593.22
6162,399123,8560.570392,0,0,0,96.85733795,14.6044817,1,3.377048731,1,997693.8824,1003764.535
6163,399083.5,8636.259499,0,0,0,96.67856216,14.59158278,1,3.76948452,0,997696.2854,1004131.231
6169,299763.5,9390.862518,0,0,0,99.62770081,14.46462631,1,3.459801435,1,997479.4059,1006044.148
6170,299830.6709,9403.388333,0.012658228,0,0,100.0095455,14.44837615,1,3.470113643,0.860759494,997532.9537,1006242.42
6171,299879.4846,9459.77727,0,0,0,100.5226461,14.43032656,1,3.745336622,0.830769231,997562.4023,1006490.395
6172,304314.2,9625.728525,0,0,0,101.0918106,14.41972275,1,4.314500523,0.8,997477.9088,1006734.63
6173,321578.5,9759.856619,0,0,0,101.6004639,14.41436386,1,4.551466703,0,997429.4076,1006982.777
6176,320993.05,9981.454879,0,0,0,105.5516674,14.33600469,1,3.457370937,0.95,997634.3646,1008120.227
6177,321360.8262,10096.58775,0,0,0,106.6137992,14.32204059,1,3.448635519,0.952141058,997587.5555,1008314.37
6178,322350.4481,10213.22679,0,0,0,108.4780631,14.29269289,1,3.446936677,0.87966805,997565.7889,1008616.922
6179,323261.5816,10298.21887,0,0,0,110.595811,14.25951496,1,3.324583842,0.915816327,997567.4788,1008922.326
6180,323653.5445,10360.79576,0,0,0,112.5346968,14.2294438,1,3.300736394,0.928825623,997589.2207,1009192.168
6181,327315.5046,10537.19027,0,0,0,114.4887787,14.19723177,1,3.135396079,0.958333333,997525.8645,1009540.849
6182,327230.7074,10600.13281,0,0,0,116.0942664,14.16464963,1,3.054002618,0.903536977,997559.2226,1009802.145
6183,327133.8087,10743.12489,0,0,0,117.3099651,14.14379292,1,3.099777732,0.830434783,997533.0704,1010116.254
6184,330084.7473,10834.28045,0,0,0,118.2819522,14.12566298,1,3.224756214,0.846153846,997557.1611,1010414.191
6185,334854.2472,10941.29645,0,0,0,118.8512097,14.11799958,1,3.066549909,0.966666667,997570.7487,1010728.247
6186,335502.0724,11043.22722,0,0,0,118.9761667,14.12152353,1,2.889476412,0.933147632,997576.6412,1011010.238
6187,336373.7214,11161.60827,0,0,0,118.8103263,14.13442744,1,2.786178448,0.820610687,997580.757,1011327.284
6188,337437.5067,11285.13948,0,0,0,118.4464183,14.15275439,1,2.730107122,0.622222222,997572.6213,1011618.782
6189,339883.9805,11384.48267,0,0,0,118.1182243,14.17031763,1,2.659699504,0.771986971,997590.797,1011909.239
6190,344380.3262,11532.00322,0,0,0,117.6447763,14.19424434,1,2.703019035,0.807142857,997558.4191,1012204.021
6191,352964.7836,11639.44372,0,0,0,117.3136203,14.21604755,1,2.638437038,0.785571142,997561.7144,1012519.264
6192,383787.828,11691.22629,0,0,0,117.1233997,14.23675536,1,2.671828894,0.878306878,997553.344,1012842.286
6193,376597.2035,11729.31538,0,0,0,117.1150489,14.25224762,1,2.785051751,0.29321663,997546.1732,1013108.339
6194,373978.6431,11722.87565,0,0,0,117.2552719,14.26193448,1,2.775140419,0.137254902,997579.2599,1013332.256
6196,519543.2667,11700.21451,0,0,0,118.8073619,14.28917274,1,2.480020237,0.466666667,997697.3211,1014126.785
6197,519417.854,11762.55545,0,0,0,119.5606028,14.2972458,1,2.648440471,0.331858407,997662.1075,1014352.831
6198,514232.4467,11892.71878,0.005076142,0,0,120.7635146,14.3079764,1,2.836780598,0.104060914,997571.7495,1014641.188
6199,508249.5762,11915.63186,0,0,0,122.2268641,14.31454205,1,2.978751565,0.177978884,997594.0602,1014915.759
6200,506305.3735,11973.22063,0,0,0,124.0435892,14.32438755,1,3.253541602,0.149741824,997591.8574,1015211.764
6201,501344.3778,12056.60158,0,0,0,126.3853642,14.33308226,1,3.265221528,0.046153846,997578.222,1015542.245
6202,509970.536,12122.09312,0,0,0,128.5076405,14.34008287,1,3.629037229,0.013483146,997575.9495,1015809.754
6203,531730.9486,12243.78232,0,0,0,130.7338566,14.34858208,1,4.003527408,0.16,997519.5432,1016071.668
6204,492317.3979,12290.92305,0,0,0,133.3900623,14.35639343,1,4.205354383,0.068062827,997553.2474,1016363.461
6205,516092.2357,12356.40368,0,0,0,136.257421,14.36540785,1,4.122999926,0.301785714,997574.9721,1016676.473
6206,516575,12546.93057,0,0,0,137.6611938,14.37265491,1,4.054137707,0,997431.0861,1016865.739
6208,522127.5183,12706.07384,0,0,0,143.46852,14.38945961,1,3.909340046,0.087323944,997509.5161,1017636.902
6209,522443.5714,12707.84929,0,0,0,144.8489354,14.39304519,1,4.029464442,0.085714286,997584.0154,1017848.452
6219,547667.4348,11318.17439,0,0,0,128.9827105,14.39271234,0,3.044698114,0.391304348,997650.2034,1020988.474
6220,547712,11031.54936,0,0,0,126.857954,14.39338851,0,2.735384285,0.25,997565.3452,1021266.128
6221,547727.5,10874.34344,0,0,0,125.2716713,14.39389753,0,2.745061755,0,997539.4175,1021428.742
6248,546069.5,9719.223603,0,1,0,111.3450508,14.42399073,0,2.149794817,0,997825.152,986168.5333
6249,546073.5,9525.379969,0,1,0,111.6149394,14.42305644,0,2.208329042,0,997837.6076,986415.2167
6250,546125.8571,9305.438989,0,1,0,111.9105453,14.42206505,0,2.270009007,0.428571429,997884.681,986668.6889
6252,546149,8851.209889,0,1,0,112.5066528,14.42059422,0,2.342632771,0,997959.823,987222.7653
6282,24414.11662,6963.472724,0.008746356,0,0,153.7024759,13.90215897,1,2.234781564,0.218658892,997824.6815,996292.1004
6283,17704.44231,7193.735538,0.019230769,0,0,155.3579225,13.86105666,1,2.212111909,0.903846154,997770.2218,996713.8095
6284,17884.24519,7225.371726,0.009615385,0,0,158.1894848,13.81847736,1,2.210138719,0.913461538,997833.6655,996902.3921
6285,17471.95,7320.259524,0,0,0,160.9995881,13.77654011,1,2.19168998,0.786363636,997902.4664,997214.5615
6286,17137.79474,7489.720534,0,0,0,159.7682999,13.79320243,1,2.148819474,0.852631579,997888.7486,997513.6533
6287,14011.51269,7650.619563,0.005076142,0,0,157.5463382,13.82714789,1,2.111673889,0.827411168,997878.3344,997787.7813
6288,4800.898374,7786.027348,0,0,0,154.1383295,13.88314581,1,2.07123801,0.593495935,997887.5213,998115.6611
6289,4401.204348,7827.114273,0,0,0,149.5261306,13.95790069,1,2.049369642,0.747826087,997874.9672,998396.9851
6290,5002.662791,7850.034955,0,0,0,145.7287133,14.02089937,1,2.040293391,0.755813953,997870.6112,998621.8975
6291,30068.90404,7814.837194,0,0,0,138.7618199,14.13811129,1,2.042842487,0.929292929,997894.2479,999035.0723
6292,30480.27431,7846.089407,0,0,0,133.2070225,14.2290703,1,2.064876768,0.980049875,997866.9748,999312.8798
6293,30071.64539,7849.293088,0,0,0,128.5702191,14.30332472,1,2.089716876,0.968085106,997877.9433,999593.8943
6294,128786.9123,7882.93217,0,0,0,122.7986043,14.39063618,1,2.091666171,0.918128655,997877.6532,999958.6732
6295,134920.8179,7919.630452,0,0,0,119.1297082,14.44213356,1,2.09411974,0.92971246,997874.1036,1000215.606
6296,136152.2509,7952.381317,0,0,0,115.2471513,14.49208732,1,2.144153923,0.91011236,997867.1814,1000505.975
6297,136962.6113,7996.379263,0,0,0,111.7296568,14.53322138,1,2.279515814,0.967611336,997848.0695,1000807.458
6298,135062.5385,8035.382276,0,0,0,109.0183924,14.55958187,1,2.369480731,0.923076923,997841.8229,1001081.222
6299,136905.6076,8085.607939,0,0,0,106.1905709,14.58242166,1,2.396998336,0.873417722,997840.1486,1001404.988
6300,137814.08,8056.246872,0,0,0,103.9827768,14.58957287,1,2.398707418,1,997923.5125,1001707.117
6301,137869.7857,8150.003736,0,0,0,102.3255468,14.60217585,1,2.367956638,1,997882.4715,1001963.904
6302,137875,8118.615784,0,0,0,100.7294617,14.60437202,1,2.292043686,1,997959.4302,1002203.951
6303,151031.9394,8151.929018,0,0,0,98.65354711,14.61132076,1,2.440630255,0.090909091,997964.051,1002701.589
6304,398866,8183.719108,0,0,0,97.83811188,14.6126709,1,2.617702007,0,997954.5911,1002959.513
6306,399117,8291.454086,0,0,0,96.58575439,14.60895157,1,3.190788984,1,997928.6822,1003555.676
6307,399001.8367,8347.330713,0.06122449,0,0,96.24262705,14.60065703,1,3.547595175,0.755102041,997936.7889,1003886.5
6308,399061.5974,8391.112046,0.012987013,0,0,96.17568296,14.59420373,1,3.724259677,0.818181818,997932.2715,1004063.403
6309,399225.7222,8543.832537,0,0,0,96.39001507,14.57835118,1,3.651483271,0.5,997860.9658,1004398.576
6310,399377.5,8605.302665,0,0,0,96.5606308,14.56405735,1,3.275356531,0.5,997862.9432,1004625.881
6316,299733.5,9264.440307,0.125,0,0,100.3350401,14.42382598,1,3.577489793,0.625,997750.3327,1006436.174
6321,320604.102,9758.679578,0,0,0,105.2545902,14.32997553,1,3.423846213,0.959183673,997862.0888,1008090.628
6322,320766.7853,9850.410578,0,0,0,106.640556,14.3089001,1,3.47969552,0.929347826,997850.1121,1008313.85
6323,318745.8265,9911.889472,0,0,0,108.8481366,14.2712925,1,3.477987983,0.901204819,997878.815,1008615.946
6324,320493.5446,9994.47995,0,0,0,111.114997,14.23928135,1,3.514313413,0.952380952,997876.4854,1008893.794
6325,323977.8699,10108.4482,0,0,0,113.9423,14.18754373,1,3.563243485,0.86416185,997870.1454,1009233.167
6326,323425.7847,10176.46931,0,0,0,116.2890405,14.14006278,1,3.448238727,0.945255474,997902.4944,1009517.853
6327,323097.4679,10329.50805,0.009174312,0,0,117.6906544,14.11525701,1,3.192725777,0.853211009,997843.344,1009783.769
6328,326652.6074,10453.3298,0,0,0,119.2205669,14.085109,1,3.066740566,0.918518519,997839.6273,1010100.431
6329,326358.4946,10547.23986,0,0,0,120.3961903,14.06129456,1,3.074474499,0.793478261,997871.4421,1010424.38
6330,328381.9416,10623.66506,0,0,0,120.8442991,14.05441258,1,2.99939479,0.980519481,997891.1177,1010672.905
6331,335416.5993,10779.47559,0,0,0,120.556548,14.07065071,1,2.811927516,0.74267101,997852.1634,1010987.135
6332,335889.7588,10873.03471,0,0,0,120.328568,14.08385485,1,2.702274051,0.854271357,997871.2397,1011273.05
6333,338310.4518,11051.71212,0,0,0,119.4565209,14.12018432,1,2.531042831,0.76754386,997859.5268,1011693.65
6334,338645.562,11130.90694,0,0,0,119.0388713,14.13829173,1,2.443343357,0.467948718,997868.8912,1011913.423
6335,338948.5146,11234.39303,0,0,0,118.5047645,14.16213425,1,2.396588435,0.546925566,997872.1679,1012179.083
6336,343964.3905,11352.6615,0.00295858,0,0,117.8636048,14.19426244,1,2.324266247,0.908284024,997857.2806,1012530.028
6337,347328.0816,11363.19758,0,0,0,117.5744656,14.21514972,1,2.273170905,0.954682779,997881.3367,1012824.643
6338,371876.6552,11422.42839,0,0,0,117.4084844,14.2371987,1,2.480145376,0.362068966,997857.6163,1013130.115
6339,380744.4171,11496.41132,0,0,0,117.3968362,14.25042725,1,2.570056496,0.211428571,997804.4478,1013309.149
6340,523377.625,11376.32387,0,0,0,118.037624,14.268683,1,2.303064138,0.25,997991.0455,1013832.925
6341,522458.1104,11494.78522,0.001647446,0,0,118.484166,14.27916305,1,2.409481731,0.235584843,997892.7686,1014022.537
6342,517366.7056,11546.24387,0,0,0,119.3547288,14.2892422,1,2.512502665,0.492592593,997874.2573,1014307.337
6343,518219.6211,11576.44769,0.002105263,0,0,120.5223889,14.29726944,1,2.611226687,0.227368421,997884.6357,1014596.419
6344,500616.2201,11676.43604,0,0,0,122.3654451,14.30927774,1,2.774315792,0.158703072,997842.6371,1014946.94
6345,496981.6272,11708.97079,0,0,0,123.8540036,14.31617485,1,3.049126711,0.17562724,997855.9732,1015185.485
6346,512914.7441,11773.8623,0,0,0,126.3214481,14.32463942,1,3.272008073,0.123595506,997865.3511,1015528.666
6347,501291.717,11788.23841,0,0,0,128.4591773,14.33056283,1,3.543053014,0.066783831,997914.9787,1015788.587
6348,504618.5852,11890.29379,0,0,0,131.5619307,14.34187696,1,3.994891044,0.274074074,997903.7932,1016133.746
6349,504373.3494,11951.20027,0,0,0,133.7764786,14.34993472,1,4.122862149,0.00621118,997906.6705,1016364.185
6350,516451.8667,12157.31844,0,0,0,136.2068791,14.36170932,1,4.174889824,0.235897436,997769.4999,1016633.197
6353,526672.3608,12306.17115,0,0,0,144.9330457,14.39142008,1,3.507469598,0.275943396,997934.7717,1017639.487
6354,524337.0353,12544.93793,0,0,0,146.0943586,14.39568999,1,3.999060437,0.047058824,997797.4202,1017951.752
6355,524924.5,12560.74966,0,0,0,146.6625423,14.39723116,1,4.028101891,0.0625,997827.365,1018071.891
6362,547716.625,11960.39631,0,0,0,133.8251762,14.39168847,0,2.75761497,0.5,997998.0705,1020447.043
6363,547735.9,11880.44545,0,0,0,133.1576691,14.39173794,0,2.824129367,0,997969.5783,1020522.034
6364,547657,11286.46995,0,0,0,128.4755096,14.39267063,0,3.122337818,0,997722.1205,1021060.661
6365,547719,11262.33717,0,0,0,127.0850906,14.39275233,0,2.756434679,0,997924.3082,1021188.809
6367,547655,10732.12704,0,0,0,123.0072632,14.39411831,0,2.721897364,1,997808.4895,1021719.357
6395,546057,9157.692833,0,1,0,112.029953,14.42024231,0,2.144317389,1,998192.9885,986591.1522
6396,545947,8833.273772,0,1,0,112.551445,14.41801167,0,2.251984596,0.666666667,998284.2524,986942.0192
6397,545946.5,8687.565705,0,1,0,112.7873344,14.41832495,0,2.287893772,0.5,998174.1907,987242.4108
6398,545948,8486.609801,0,1,0,113.1119385,14.4170351,0,2.180538416,1,998222.194,987475.0657
6427,10682.77068,6691.30338,0.026315789,0,0,162.3364282,13.78124421,1,2.215945117,0.906015038,998164.0342,996377.5237
6428,12047.52284,6770.194236,0.017766497,0,0,165.3883364,13.7290702,1,2.203582771,0.934010152,998190.2409,996604.4374
6429,15649.08844,6927.588318,0.013605442,0,0,167.26377,13.69440347,1,2.197029759,0.816326531,998166.8045,996889.2644
6430,17046.50246,7114.739287,0.009852217,0,0,168.0936436,13.67767556,1,2.169744941,0.886699507,998155.1982,997234.2068
6431,16647.20724,7253.911166,0.003289474,0,0,167.7283142,13.68217497,1,2.144828846,0.901315789,998159.378,997496.6522
6432,6551.408,7447.136816,0,0,0,165.1448092,13.72171404,1,2.112041025,0.704,998152.2899,997826.1107
6433,5091.096774,7515.225758,0.008064516,0,0,161.5649365,13.77813952,1,2.081016601,0.701612903,998163.592,998115.0327
6434,4545.641509,7549.564165,0.006289308,0,0,156.4564546,13.85863917,1,2.06364944,0.893081761,998153.6883,998393.078
6435,3686.489655,7501.614873,0,0,0,152.0245906,13.93042737,1,2.054376234,0.937931034,998216.4164,998693.9698
6436,26472.90714,7578.812449,0,0,0,143.5252742,14.06431757,1,2.049887763,0.957142857,998130.3041,999015.2112
6437,30104.95904,7548.018992,0,0,0,137.8509249,14.15248271,1,2.060885639,0.948805461,998165.0786,999309.6034
6438,53543.08974,7613.578757,0,0,0,131.188309,14.25516264,1,2.081187242,0.987179487,998115.3303,999608.3807
